2FGLJ0458.4+0654    7.4601990E+01   6.9038014E+00
2FGLJ0515.0-4411    7.8753845E+01  -4.4199112E+01
2FGLJ0516.7+2634    7.9199570E+01   2.6569468E+01
2FGLJ0523.3-2530    8.0828232E+01  -2.5502874E+01
2FGLJ0524.1+2843    8.1030869E+01   2.8718496E+01
2FGLJ0526.6+2248    8.1659126E+01   2.2805830E+01
2FGLJ0529.3+3821    8.2348618E+01   3.8352699E+01
2FGLJ0533.9+6759    8.3489510E+01   6.7997704E+01
2FGLJ0534.8-0548c   8.3718872E+01  -5.8117652E+00
2FGLJ0534.9-0450c   8.3725372E+01  -4.8385072E+00
2FGLJ0539.3-0323    8.4829926E+01  -3.3968759E+00
2FGLJ0540.1-7554    8.5049057E+01  -7.5903923E+01
2FGLJ0540.3+3549c   8.5091209E+01   3.5817589E+01
2FGLJ0541.8-0203c   8.5454414E+01  -2.0606005E+00
2FGLJ0543.2-0120c   8.5811218E+01  -1.3355470E+00
2FGLJ0545.6+6018    8.6410683E+01   6.0314236E+01
2FGLJ0547.1+0020c   8.6799507E+01   3.3487037E-01
2FGLJ0547.4+3722    8.6870003E+01   3.7381001E+01
2FGLJ0547.5-0141c   8.6880836E+01  -1.6866009E+00
2FGLJ0555.9-4348    8.8976479E+01  -4.3804089E+01
2FGLJ0600.9+3839    9.0240997E+01   3.8651402E+01
2FGLJ0602.7-4011    9.0678177E+01  -4.0184082E+01
2FGLJ0605.3+3758    9.1347397E+01   3.7979511E+01
2FGLJ0607.5-0618c   9.1881386E+01  -6.3059244E+00
2FGLJ0608.3+2037    9.2085045E+01   2.0631966E+01
2FGLJ0616.6+2425    9.4151001E+01   2.4421000E+01
2FGLJ0620.8-2556    9.5224197E+01  -2.5939157E+01
2FGLJ0621.2+2508    9.5315460E+01   2.5138960E+01
2FGLJ0631.7+0428    9.7937927E+01   4.4770150E+00
2FGLJ0634.3+0356c   9.8586227E+01   3.9440267E+00
2FGLJ0637.0+0416c   9.9261650E+01   4.2713943E+00
2FGLJ0641.1+1006c   1.0029377E+02   1.0104103E+01
2FGLJ0642.9+0319    1.0073300E+02   3.3250000E+00
2FGLJ0644.6+6034    1.0116985E+02   6.0574600E+01
2FGLJ0647.7+0032    1.0193227E+02   5.3664094E-01
2FGLJ0658.4+0633    1.0461237E+02   6.5555053E+00
2FGLJ0705.3-1043c   1.0634448E+02  -1.0720343E+01
2FGLJ0708.5-1020c   1.0712546E+02  -1.0349159E+01
2FGLJ0713.5-0952    1.0839030E+02  -9.8740101E+00
2FGLJ0719.2-5000    1.0980579E+02  -5.0015198E+01
2FGLJ0723.9+2901    1.1099675E+02   2.9031145E+01
2FGLJ0725.8-0549    1.1145097E+02  -5.8213081E+00
2FGLJ0737.1-3235    1.1429369E+02  -3.2587414E+01
2FGLJ0737.5-8246    1.1438506E+02  -8.2774139E+01
2FGLJ0742.7-3113    1.1567782E+02  -3.1224628E+01
2FGLJ0744.1-2523    1.1604774E+02  -2.5399349E+01
2FGLJ0745.5+7910    1.1639891E+02   7.9178398E+01
2FGLJ0746.0-0222    1.1652273E+02  -2.3688896E+00
2FGLJ0748.5-2204    1.1713905E+02  -2.2074873E+01
2FGLJ0753.2+1937    1.1832019E+02   1.9622639E+01
2FGLJ0753.2-1634    1.1831756E+02  -1.6575788E+01
2FGLJ0756.3-6433    1.1907700E+02  -6.4563004E+01
2FGLJ0758.0-2615c   1.1950103E+02  -2.6256716E+01
2FGLJ0758.8-1448    1.1972372E+02  -1.4807879E+01
2FGLJ0802.6-0940    1.2066439E+02  -9.6676760E+00
2FGLJ0802.7-5615    1.2069234E+02  -5.6258911E+01
2FGLJ0803.2-0339    1.2080367E+02  -3.6541228E+00
2FGLJ0807.0-6511    1.2177408E+02  -6.5188988E+01
2FGLJ0838.8-2828    1.2971387E+02  -2.8475840E+01
2FGLJ0841.3-3556    1.3033995E+02  -3.5939373E+01
2FGLJ0843.6+6715    1.3090305E+02   6.7258728E+01
2FGLJ0844.9+6214    1.3123000E+02   6.2249001E+01
2FGLJ0846.0+2820    1.3151106E+02   2.8348413E+01
2FGLJ0846.7-4053    1.3169551E+02  -4.0897964E+01
2FGLJ0848.7-4324    1.3218758E+02  -4.3406837E+01
2FGLJ0850.1-4846    1.3254497E+02  -4.8771618E+01
2FGLJ0854.7-4501    1.3369534E+02  -4.5028503E+01
2FGLJ0858.0-4815    1.3450517E+02  -4.8261223E+01
2FGLJ0858.3-4333    1.3458421E+02  -4.3559616E+01
2FGLJ0859.4-2532    1.3487115E+02  -2.5535534E+01
2FGLJ0900.5-4441c   1.3514951E+02  -4.4687717E+01
2FGLJ0900.9+6736    1.3524797E+02   6.7612564E+01
2FGLJ0901.7-4655    1.3542865E+02  -4.6920807E+01
2FGLJ0902.8-4741c   1.3570952E+02  -4.7695835E+01
2FGLJ0904.0-4823c   1.3601425E+02  -4.8394398E+01
2FGLJ0907.9-4716c   1.3698874E+02  -4.7272713E+01
2FGLJ0914.1-4756    1.3854150E+02  -4.7936096E+01
2FGLJ0922.2-5214c   1.4055772E+02  -5.2244164E+01
2FGLJ0923.5+1508    1.4089500E+02   1.5138000E+01
2FGLJ0928.8-3530    1.4222321E+02  -3.5504505E+01
2FGLJ0934.0-6231    1.4350877E+02  -6.2526276E+01
2FGLJ0937.9-1434    1.4447919E+02  -1.4579875E+01
2FGLJ0952.7-3717    1.4818900E+02  -3.7293999E+01
2FGLJ0953.6-1504    1.4840720E+02  -1.5077400E+01
2FGLJ0955.0-3949    1.4876262E+02  -3.9823868E+01
2FGLJ1010.7-5643c   1.5269098E+02  -5.6726738E+01
2FGLJ1012.1-4236    1.5304590E+02  -4.2605602E+01
2FGLJ1013.6+3434    1.5340303E+02   3.4574570E+01
2FGLJ1016.1+5600    1.5403078E+02   5.6003300E+01
2FGLJ1016.4-4244    1.5412193E+02  -4.2745712E+01
2FGLJ1020.0-6029    1.5500607E+02  -6.0496788E+01
2FGLJ1023.5-5749c   1.5587613E+02  -5.7831833E+01
2FGLJ1027.4-5730c   1.5686430E+02  -5.7510998E+01
2FGLJ1029.5-2022    1.5738083E+02  -2.0373266E+01
2FGLJ1030.4-6015    1.5760973E+02  -6.0254692E+01
2FGLJ1032.9-8401    1.5822841E+02  -8.4020088E+01
2FGLJ1033.5-5032    1.5837521E+02  -5.0548485E+01
2FGLJ1036.1-6722    1.5903897E+02  -6.7371582E+01
2FGLJ1036.4-5828c   1.5911292E+02  -5.8481281E+01
2FGLJ1038.2-2423    1.5955637E+02  -2.4383877E+01
2FGLJ1038.6-5850c   1.5965488E+02  -5.8840298E+01
2FGLJ1046.8-6005c   1.6170667E+02  -6.0085857E+01
2FGLJ1050.3-5922c   1.6259401E+02  -5.9370037E+01
2FGLJ1056.0-5853    1.6400195E+02  -5.8887798E+01
2FGLJ1056.2-6021    1.6407185E+02  -6.0359230E+01
2FGLJ1058.7-6621    1.6468193E+02  -6.6366455E+01
2FGLJ1059.3-6118c   1.6482674E+02  -6.1312931E+01
2FGLJ1059.9-2051    1.6498849E+02  -2.0866501E+01
2FGLJ1102.1-6308c   1.6554855E+02  -6.3148445E+01
2FGLJ1104.7-6036    1.6619273E+02  -6.0614456E+01
2FGLJ1105.4-7622    1.6636815E+02  -7.6370888E+01
2FGLJ1105.6-6114    1.6640892E+02  -6.1236042E+01
2FGLJ1115.0-0701    1.6876047E+02  -7.0271292E+00
2FGLJ1117.2-5341    1.6931650E+02  -5.3696629E+01
2FGLJ1118.9-6027c   1.6973647E+02  -6.0465702E+01
2FGLJ1120.0-2204    1.7000244E+02  -2.2080616E+01
2FGLJ1123.3-2527    1.7083812E+02  -2.5465643E+01
2FGLJ1129.0-0532    1.7226906E+02  -5.5393600E+00
2FGLJ1129.5+3758    1.7237910E+02   3.7970711E+01
2FGLJ1138.8-6233c   1.7470247E+02  -6.2558987E+01
2FGLJ1156.7-0751    1.7918724E+02  -7.8512783E+00
2FGLJ1203.6-6243c   1.8092397E+02  -6.2718681E+01
2FGLJ1207.3-5055    1.8183786E+02  -5.0930958E+01
2FGLJ1208.5-6240    1.8213852E+02  -6.2674164E+01
2FGLJ1208.6-2257    1.8215601E+02  -2.2955999E+01
2FGLJ1214.1-4410    1.8352740E+02  -4.4167427E+01
2FGLJ1221.4-0633    1.8535780E+02  -6.5531240E+00
2FGLJ1223.3+7954    1.8584650E+02   7.9910362E+01
2FGLJ1226.0+2953    1.8652051E+02   2.9896334E+01
2FGLJ1227.7-4853    1.8692764E+02  -4.8891315E+01
2FGLJ1231.1-6512    1.8779253E+02  -6.5211891E+01
2FGLJ1231.3-5112    1.8783737E+02  -5.1210327E+01
2FGLJ1236.1-6155    1.8904062E+02  -6.1922779E+01
2FGLJ1240.6-7151    1.9016289E+02  -7.1866035E+01
2FGLJ1243.9-6232    1.9098195E+02  -6.2541023E+01
2FGLJ1248.6-5510    1.9215764E+02  -5.5173645E+01
2FGLJ1249.5-2811    1.9237860E+02  -2.8183455E+01
2FGLJ1254.2-2203    1.9357100E+02  -2.2052000E+01
2FGLJ1255.8-5828    1.9396414E+02  -5.8471634E+01
2FGLJ1259.8-3749    1.9496770E+02  -3.7831104E+01
2FGLJ1303.7-6316c   1.9594278E+02  -6.3268291E+01
2FGLJ1305.0+1152    1.9627217E+02   1.1870148E+01
2FGLJ1306.2-6044    1.9656744E+02  -6.0740170E+01
2FGLJ1309.6-6230c   1.9741165E+02  -6.2512814E+01
2FGLJ1311.7-3429    1.9794305E+02  -3.4488792E+01
2FGLJ1312.0-6458    1.9800600E+02  -6.4973000E+01
2FGLJ1312.9-2351    1.9824216E+02  -2.3859608E+01
2FGLJ1315.6-0730    1.9891489E+02  -7.5097761E+00
2FGLJ1317.2-6304    1.9931032E+02  -6.3077934E+01
2FGLJ1320.1-5756    2.0004840E+02  -5.7942482E+01
2FGLJ1324.4-5411    2.0112112E+02  -5.4196106E+01
2FGLJ1328.5-4728    2.0214812E+02  -4.7471146E+01
2FGLJ1329.5-3448    2.0239955E+02  -3.4802101E+01
2FGLJ1329.7-6108    2.0243472E+02  -6.1142437E+01
2FGLJ1335.3-4058    2.0384283E+02  -4.0980217E+01
2FGLJ1335.4-5658    2.0387451E+02  -5.6971214E+01
2FGLJ1339.2-2348    2.0480539E+02  -2.3813204E+01
2FGLJ1340.5-0412    2.0512912E+02  -4.2079387E+00
2FGLJ1345.8-3356    2.0646049E+02  -3.3940815E+01
2FGLJ1346.0-2605    2.0650488E+02  -2.6093527E+01
2FGLJ1347.0-2956    2.0675861E+02  -2.9945499E+01
2FGLJ1349.9-6222    2.0748065E+02  -6.2380993E+01
2FGLJ1351.1-2749    2.0778735E+02  -2.7833223E+01
2FGLJ1353.5-6640    2.0838239E+02  -6.6681252E+01
2FGLJ1358.8-6027c   2.0971318E+02  -6.0456688E+01
2FGLJ1400.2-2412    2.1007497E+02  -2.4211142E+01
2FGLJ1400.7-1438    2.1018468E+02  -1.4649492E+01
2FGLJ1404.0-5244    2.1101392E+02  -5.2739185E+01
2FGLJ1405.5-6121    2.1137526E+02  -6.1364437E+01
2FGLJ1407.4-2948    2.1185686E+02  -2.9816404E+01
2FGLJ1407.6-5937c   2.1191476E+02  -5.9627373E+01
2FGLJ1410.4+7411    2.1260745E+02   7.4197609E+01
2FGLJ1414.1-5450    2.1353999E+02  -5.4834999E+01
2FGLJ1415.7-6520    2.1392874E+02  -6.5337555E+01
2FGLJ1417.5-4404    2.1437592E+02  -4.4079071E+01
2FGLJ1417.7-5028    2.1442984E+02  -5.0470379E+01
2FGLJ1422.3-6841    2.1557863E+02  -6.8696281E+01
2FGLJ1422.5-6137c   2.1563509E+02  -6.1622517E+01
2FGLJ1423.9-7842    2.1598163E+02  -7.8715393E+01
2FGLJ1424.2-1752    2.1605424E+02  -1.7879700E+01
2FGLJ1427.6-6048c   2.1690282E+02  -6.0804096E+01
2FGLJ1437.2-5211    2.1930800E+02  -5.2191002E+01
2FGLJ1446.6-5753    2.2166159E+02  -5.7893581E+01
2FGLJ1446.8-4701    2.2170773E+02  -4.7030399E+01
2FGLJ1456.7-6247c   2.2420000E+02  -6.2787998E+01
2FGLJ1458.5-2121    2.2464313E+02  -2.1361816E+01
2FGLJ1502.1+5548    2.2553380E+02   5.5816143E+01
2FGLJ1502.4+4804    2.2561494E+02   4.8077133E+01
2FGLJ1503.9-5800c   2.2599477E+02  -5.8007576E+01
2FGLJ1506.9+1052    2.2674800E+02   1.0868000E+01
2FGLJ1507.0-6223    2.2675220E+02  -6.2397041E+01
2FGLJ1510.9-5808c   2.2773521E+02  -5.8138309E+01
2FGLJ1511.8-0513    2.2796687E+02  -5.2233667E+00
2FGLJ1512.5-6247c   2.2814925E+02  -6.2785229E+01
2FGLJ1513.5-2546    2.2838110E+02  -2.5767239E+01
2FGLJ1513.9-2256    2.2848067E+02  -2.2946573E+01
2FGLJ1517.2+3645    2.2931677E+02   3.6764160E+01
2FGLJ1518.4-5233    2.2961360E+02  -5.2565929E+01
2FGLJ1528.0-5841    2.3200726E+02  -5.8690521E+01
2FGLJ1536.4-4949    2.3412411E+02  -4.9829426E+01
2FGLJ1539.2-3325    2.3481284E+02  -3.3428474E+01
2FGLJ1539.3-4636    2.3483514E+02  -4.6610981E+01
2FGLJ1543.7-0241    2.3593420E+02  -2.6916001E+00
2FGLJ1544.1-2554    2.3604178E+02  -2.5912012E+01
2FGLJ1544.5-1126    2.3613855E+02  -1.1446011E+01
2FGLJ1548.3+1453    2.3708827E+02   1.4899858E+01
2FGLJ1551.0-4636    2.3776968E+02  -4.6607548E+01
2FGLJ1551.3-5333c   2.3783658E+02  -5.3561863E+01
2FGLJ1552.8-4824    2.3821173E+02  -4.8410286E+01
2FGLJ1553.5-0324    2.3839632E+02  -3.4008188E+00
2FGLJ1554.4-5317c   2.3862402E+02  -5.3288948E+01
2FGLJ1601.1-4220    2.4027855E+02  -4.2335590E+01
2FGLJ1602.4+2308    2.4061700E+02   2.3141001E+01
2FGLJ1610.1-4808    2.4254199E+02  -4.8148300E+01
2FGLJ1612.0+1403    2.4300200E+02   1.4063000E+01
2FGLJ1614.8+4703    2.4371201E+02   4.7054001E+01
2FGLJ1614.9-5212    2.4374484E+02  -5.2206257E+01
2FGLJ1615.2-5138    2.4380125E+02  -5.1635242E+01
2FGLJ1617.3-5336    2.4433977E+02  -5.3613892E+01
2FGLJ1617.5-2657    2.4439400E+02  -2.6957001E+01
2FGLJ1617.6-4219    2.4442461E+02  -4.2331051E+01
2FGLJ1618.0-5825    2.4450577E+02  -5.8430634E+01
2FGLJ1619.0-4650    2.4476852E+02  -4.6846676E+01
2FGLJ1619.6-4509    2.4491901E+02  -4.5158001E+01
2FGLJ1619.7-5040c   2.4493181E+02  -5.0680637E+01
2FGLJ1620.5-2320c   2.4512531E+02  -2.3347609E+01
2FGLJ1620.6-5111c   2.4516576E+02  -5.1193890E+01
2FGLJ1620.8-4928    2.4520868E+02  -4.9481140E+01
2FGLJ1622.8-0314    2.4572099E+02  -3.2430396E+00
2FGLJ1622.8-5006    2.4571713E+02  -5.0108242E+01
2FGLJ1623.2+4328    2.4581386E+02   4.3469395E+01
2FGLJ1624.0-4941c   2.4601456E+02  -4.9694946E+01
2FGLJ1624.1-4040    2.4604071E+02  -4.0673237E+01
2FGLJ1624.2-2124    2.4607230E+02  -2.1410923E+01
2FGLJ1625.2-0020    2.4630325E+02  -3.3462122E-01
2FGLJ1626.4-4408    2.4660916E+02  -4.4143574E+01
2FGLJ1627.8+3219    2.4696577E+02   3.2320885E+01
2FGLJ1630.1-4615    2.4753955E+02  -4.6258102E+01
2FGLJ1630.2-4752    2.4756500E+02  -4.7874001E+01
2FGLJ1630.3+3732    2.4759599E+02   3.7548847E+01
2FGLJ1631.0-1050    2.4775406E+02  -1.0843747E+01
2FGLJ1631.6-2819    2.4790703E+02  -2.8320250E+01
2FGLJ1632.4-4753c   2.4811400E+02  -4.7891495E+01
2FGLJ1632.6-2328c   2.4815500E+02  -2.3472660E+01
2FGLJ1634.4-4743c   2.4861537E+02  -4.7733170E+01
2FGLJ1636.3-4740c   2.4908980E+02  -4.7682877E+01
2FGLJ1636.6-0841    2.4915800E+02  -8.6940002E+00
2FGLJ1638.0-4703c   2.4951230E+02  -4.7052948E+01
2FGLJ1639.7-5504    2.4994092E+02  -5.5070091E+01
2FGLJ1639.8-4921c   2.4996394E+02  -4.9363213E+01
2FGLJ1639.8-5145    2.4995102E+02  -5.1765072E+01
2FGLJ1641.8-5319    2.5046577E+02  -5.3325695E+01
2FGLJ1643.3-4928    2.5084584E+02  -4.9468285E+01
2FGLJ1645.7-2148c   2.5143773E+02  -2.1815542E+01
2FGLJ1646.7-1333    2.5168170E+02  -1.3551100E+01
2FGLJ1647.0+4351    2.5176921E+02   4.3857571E+01
2FGLJ1648.1-4930    2.5204623E+02  -4.9505344E+01
2FGLJ1649.2-3004    2.5230489E+02  -3.0069824E+01
2FGLJ1650.6-4603c   2.5265195E+02  -4.6054638E+01
2FGLJ1651.8-4439c   2.5295726E+02  -4.4657681E+01
2FGLJ1652.5-4351c   2.5313066E+02  -4.3854385E+01
2FGLJ1653.6-0159    2.5340230E+02  -1.9961867E+00
2FGLJ1653.9-4627c   2.5349199E+02  -4.6462376E+01
2FGLJ1656.4-0738    2.5412399E+02  -7.6478496E+00
2FGLJ1657.5-4652    2.5439127E+02  -4.6874794E+01
2FGLJ1658.1-4743    2.5454042E+02  -4.7732880E+01
2FGLJ1659.2-0142    2.5482265E+02  -1.7154292E+00
2FGLJ1700.8-4912    2.5522099E+02  -4.9210999E+01
2FGLJ1702.5-5654    2.5563850E+02  -5.6914925E+01
2FGLJ1704.3+1235    2.5608157E+02   1.2597403E+01
2FGLJ1704.6-0529    2.5616208E+02  -5.4963512E+00
2FGLJ1704.9-4618    2.5624783E+02  -4.6304008E+01
2FGLJ1708.4+1003c   2.5710086E+02   1.0056389E+01
2FGLJ1709.0-0821    2.5725327E+02  -8.3560324E+00
2FGLJ1710.0-0323    2.5752304E+02  -3.3931134E+00
2FGLJ1710.5-5020    2.5763525E+02  -5.0342369E+01
2FGLJ1716.6-0526c   2.5917050E+02  -5.4411974E+00
2FGLJ1717.3-2809    2.5934500E+02  -2.8160999E+01
2FGLJ1721.0+0711    2.6025681E+02   7.1939387E+00
2FGLJ1721.5-0718c   2.6038330E+02  -7.3007302E+00
2FGLJ1722.5-0420    2.6064511E+02  -4.3441992E+00
2FGLJ1724.9-0508c   2.6124368E+02  -5.1452751E+00
2FGLJ1726.6-3545    2.6166995E+02  -3.5764080E+01
2FGLJ1727.6+0647    2.6191800E+02   6.7940001E+00
2FGLJ1727.8-2308    2.6196039E+02  -2.3145126E+01
2FGLJ1728.0-2737c   2.6200787E+02  -2.7631716E+01
2FGLJ1729.5-0854    2.6238144E+02  -8.9073391E+00
2FGLJ1730.6-0353    2.6265982E+02  -3.8950508E+00
2FGLJ1730.6-2409    2.6265405E+02  -2.4161085E+01
2FGLJ1730.8+5427    2.6272452E+02   5.4465984E+01
2FGLJ1731.9-2703c   2.6298895E+02  -2.7065407E+01
2FGLJ1733.2-2913c   2.6330414E+02  -2.9226654E+01
2FGLJ1733.4-2812c   2.6335867E+02  -2.8203394E+01
2FGLJ1734.7-2533    2.6368741E+02  -2.5560612E+01
2FGLJ1738.9+8716    2.6473364E+02   8.7272881E+01
2FGLJ1739.6-2726    2.6491571E+02  -2.7434404E+01
2FGLJ1741.0+1347    2.6525101E+02   1.3794000E+01
2FGLJ1741.1-6750    2.6528400E+02  -6.7849998E+01
2FGLJ1742.0-2540c   2.6550815E+02  -2.5673496E+01
2FGLJ1742.5-3323    2.6564151E+02  -3.3395943E+01
2FGLJ1743.2-2304    2.6580042E+02  -2.3072023E+01
2FGLJ1743.9-3039c   2.6598895E+02  -3.0653740E+01
2FGLJ1744.1-7620    2.6604602E+02  -7.6341637E+01
2FGLJ1745.6+0203    2.6641400E+02   2.0660000E+00
2FGLJ1746.5-3238    2.6664438E+02  -3.2643612E+01
2FGLJ1746.6-2851c   2.6666931E+02  -2.8858652E+01
2FGLJ1747.2-3507    2.6681784E+02  -3.5124744E+01
2FGLJ1747.3-2825c   2.6684964E+02  -2.8431345E+01
2FGLJ1747.6+0324    2.6692300E+02   3.4029763E+00
2FGLJ1748.6-2913    2.6716339E+02  -2.9231348E+01
2FGLJ1748.8+3418    2.6721002E+02   3.4303429E+01
2FGLJ1748.9-3923    2.6723996E+02  -3.9387993E+01
2FGLJ1749.1+0515    2.6729453E+02   5.2627640E+00
2FGLJ1749.7-3134c   2.6743500E+02  -3.1577000E+01
2FGLJ1753.8-4446    2.6846329E+02  -4.4778271E+01
2FGLJ1754.1-2930    2.6853708E+02  -2.9509195E+01
2FGLJ1754.4-2538c   2.6861737E+02  -2.5645851E+01
2FGLJ1757.5-6028    2.6937708E+02  -6.0472923E+01
2FGLJ1758.8-2402c   2.6971426E+02  -2.4045376E+01
2FGLJ1759.2-3853    2.6980988E+02  -3.8899925E+01
2FGLJ1759.4-2954    2.6985837E+02  -2.9913425E+01
2FGLJ1759.5-0521    2.6989252E+02  -5.3541741E+00
2FGLJ1800.8-2400    2.7020340E+02  -2.4010883E+01
2FGLJ1802.8-6706    2.7071033E+02  -6.7108498E+01
2FGLJ1803.3-2148    2.7083151E+02  -2.1803753E+01
2FGLJ1805.0-0845    2.7127026E+02  -8.7523708E+00
2FGLJ1805.8+0612    2.7146365E+02   6.2134924E+00
2FGLJ1807.7-0419    2.7193900E+02  -4.3275704E+00
2FGLJ1808.3-3356    2.7209189E+02  -3.3934750E+01
2FGLJ1808.5-2037c   2.7213977E+02  -2.0618986E+01
2FGLJ1811.3-2421    2.7283307E+02  -2.4365166E+01
2FGLJ1813.6-2821    2.7340399E+02  -2.8354000E+01
2FGLJ1813.7-1139c   2.7343454E+02  -1.1658646E+01
2FGLJ1814.1-1735c   2.7353934E+02  -1.7592041E+01
2FGLJ1816.5+4511    2.7414877E+02   4.5198940E+01
2FGLJ1817.6-1651c   2.7441000E+02  -1.6861000E+01
2FGLJ1819.3-1523    2.7483578E+02  -1.5391562E+01
2FGLJ1820.6-3219    2.7516235E+02  -3.2323467E+01
2FGLJ1821.8+0830    2.7545990E+02   8.5084953E+00
2FGLJ1823.1-1338c   2.7578613E+02  -1.3639376E+01
2FGLJ1824.5+1013    2.7614691E+02   1.0224844E+01
2FGLJ1827.4-0846    2.7685843E+02  -8.7750826E+00
2FGLJ1827.4-1445c   2.7686615E+02  -1.4754539E+01
2FGLJ1827.6+1149    2.7691531E+02   1.1819117E+01
2FGLJ1828.7+3231    2.7718054E+02   3.2528091E+01
2FGLJ1829.1-0340c   2.7729526E+02  -3.6729219E+00
2FGLJ1829.8-0204c   2.7745193E+02  -2.0768881E+00
2FGLJ1830.4-1634    2.7760947E+02  -1.6578209E+01
2FGLJ1830.9-3132    2.7773645E+02  -3.1545246E+01
2FGLJ1831.2-1518    2.7781558E+02  -1.5302737E+01
2FGLJ1832.0-0200    2.7800308E+02  -2.0161910E+00
2FGLJ1832.2-6502    2.7806534E+02  -6.5037735E+01
2FGLJ1833.1-0437c   2.7829745E+02  -4.6301756E+00
2FGLJ1835.4+1036    2.7885852E+02   1.0609955E+01
2FGLJ1835.4+1349    2.7885901E+02   1.3826000E+01
